ANO;SIGLA DA UNIDADE DA FEDERACAO;NOME DA UNIDADE DA FEDERACAO;CODIGO DO MUNICIPIO;NOME DO MUNICIPIO;"PRODUTO INTERNO BRUTO, 
A PRECOS CORRENTES
(R$ 1.000)"
2010;AL;ALAGOAS;2701407;CAMPO ALEGRE; 245.301 
2011;AL;ALAGOAS;2701407;CAMPO ALEGRE; 301.378 
2012;AL;ALAGOAS;2701407;CAMPO ALEGRE; 308.315 
2013;AL;ALAGOAS;2701407;CAMPO ALEGRE; 302.642 
2014;AL;ALAGOAS;2701407;CAMPO ALEGRE; 341.644 
2015;AL;ALAGOAS;2701407;CAMPO ALEGRE; 396.667 
2016;AL;ALAGOAS;2701407;CAMPO ALEGRE; 446.781 
2017;AL;ALAGOAS;2701407;CAMPO ALEGRE; 496.451 
2018;AL;ALAGOAS;2701407;CAMPO ALEGRE; 459.429 
2019;AL;ALAGOAS;2701407;CAMPO ALEGRE; 521.383 
2020;AL;ALAGOAS;2701407;CAMPO ALEGRE; 605.451 
2021;AL;ALAGOAS;2701407;CAMPO ALEGRE; 734.648 
2010;AL;ALAGOAS;2701506;CAMPO GRANDE; 36.075 
2011;AL;ALAGOAS;2701506;CAMPO GRANDE; 47.215 
2012;AL;ALAGOAS;2701506;CAMPO GRANDE; 49.391 
2013;AL;ALAGOAS;2701506;CAMPO GRANDE; 55.729 
2014;AL;ALAGOAS;2701506;CAMPO GRANDE; 59.237 
2015;AL;ALAGOAS;2701506;CAMPO GRANDE; 68.112 
2016;AL;ALAGOAS;2701506;CAMPO GRANDE; 70.688 
2017;AL;ALAGOAS;2701506;CAMPO GRANDE; 83.662 
2018;AL;ALAGOAS;2701506;CAMPO GRANDE; 85.648 
2019;AL;ALAGOAS;2701506;CAMPO GRANDE; 92.791 
2020;AL;ALAGOAS;2701506;CAMPO GRANDE; 90.959 
2021;AL;ALAGOAS;2701506;CAMPO GRANDE; 106.114 
2010;AL;ALAGOAS;2701605;CANAPI; 61.549 
2011;AL;ALAGOAS;2701605;CANAPI; 68.364 
2012;AL;ALAGOAS;2701605;CANAPI; 72.485 
2013;AL;ALAGOAS;2701605;CANAPI; 75.418 
2014;AL;ALAGOAS;2701605;CANAPI; 78.908 
2015;AL;ALAGOAS;2701605;CANAPI; 93.293 
2016;AL;ALAGOAS;2701605;CANAPI; 100.616 
2017;AL;ALAGOAS;2701605;CANAPI; 108.273 
2018;AL;ALAGOAS;2701605;CANAPI; 117.407 
2019;AL;ALAGOAS;2701605;CANAPI; 125.447 
2020;AL;ALAGOAS;2701605;CANAPI; 134.663 
2021;AL;ALAGOAS;2701605;CANAPI; 166.475 
2010;AL;ALAGOAS;2701704;CAPELA; 113.002 
2011;AL;ALAGOAS;2701704;CAPELA; 101.191 
2012;AL;ALAGOAS;2701704;CAPELA; 125.675 
2013;AL;ALAGOAS;2701704;CAPELA; 146.771 
2014;AL;ALAGOAS;2701704;CAPELA; 147.254 
2015;AL;ALAGOAS;2701704;CAPELA; 157.666 
2016;AL;ALAGOAS;2701704;CAPELA; 183.165 
2017;AL;ALAGOAS;2701704;CAPELA; 179.071 
2018;AL;ALAGOAS;2701704;CAPELA; 183.936 
2019;AL;ALAGOAS;2701704;CAPELA; 189.975 
2020;AL;ALAGOAS;2701704;CAPELA; 213.771 
2021;AL;ALAGOAS;2701704;CAPELA; 247.981 
2010;AL;ALAGOAS;2701803;CARNEIROS; 27.884 
2011;AL;ALAGOAS;2701803;CARNEIROS; 32.070 
2012;AL;ALAGOAS;2701803;CARNEIROS; 37.006 
2013;AL;ALAGOAS;2701803;CARNEIROS; 41.716 
2014;AL;ALAGOAS;2701803;CARNEIROS; 44.463 
2015;AL;ALAGOAS;2701803;CARNEIROS; 50.470 
2016;AL;ALAGOAS;2701803;CARNEIROS; 55.012 
2017;AL;ALAGOAS;2701803;CARNEIROS; 57.365 
2018;AL;ALAGOAS;2701803;CARNEIROS; 61.911 
2019;AL;ALAGOAS;2701803;CARNEIROS; 66.066 
2020;AL;ALAGOAS;2701803;CARNEIROS; 70.654 
2021;AL;ALAGOAS;2701803;CARNEIROS; 90.775 
2010;AL;ALAGOAS;2701902;CHA PRETA; 40.622 
2011;AL;ALAGOAS;2701902;CHA PRETA; 41.749 
2012;AL;ALAGOAS;2701902;CHA PRETA; 52.286 
2013;AL;ALAGOAS;2701902;CHA PRETA; 41.215 
2014;AL;ALAGOAS;2701902;CHA PRETA; 61.743 
2015;AL;ALAGOAS;2701902;CHA PRETA; 66.184 
2016;AL;ALAGOAS;2701902;CHA PRETA; 82.702 
2017;AL;ALAGOAS;2701902;CHA PRETA; 108.854 
2018;AL;ALAGOAS;2701902;CHA PRETA; 115.658 
2019;AL;ALAGOAS;2701902;CHA PRETA; 115.608 
2020;AL;ALAGOAS;2701902;CHA PRETA; 135.058 
2021;AL;ALAGOAS;2701902;CHA PRETA; 175.471 
2010;AL;ALAGOAS;2702009;COITE DO NOIA; 44.894 
2011;AL;ALAGOAS;2702009;COITE DO NOIA; 44.898 
2012;AL;ALAGOAS;2702009;COITE DO NOIA; 63.496 
2013;AL;ALAGOAS;2702009;COITE DO NOIA; 66.925 
2014;AL;ALAGOAS;2702009;COITE DO NOIA; 71.212 
2015;AL;ALAGOAS;2702009;COITE DO NOIA; 83.835 
2016;AL;ALAGOAS;2702009;COITE DO NOIA; 82.804 
2017;AL;ALAGOAS;2702009;COITE DO NOIA; 102.268 
2018;AL;ALAGOAS;2702009;COITE DO NOIA; 98.586 
2019;AL;ALAGOAS;2702009;COITE DO NOIA; 130.875 
2020;AL;ALAGOAS;2702009;COITE DO NOIA; 147.246 
2021;AL;ALAGOAS;2702009;COITE DO NOIA; 211.484 
2010;AL;ALAGOAS;2702108;COLONIA LEOPOLDINA; 150.666 
2011;AL;ALAGOAS;2702108;COLONIA LEOPOLDINA; 199.295 
2012;AL;ALAGOAS;2702108;COLONIA LEOPOLDINA; 133.106 
2013;AL;ALAGOAS;2702108;COLONIA LEOPOLDINA; 134.270 
2014;AL;ALAGOAS;2702108;COLONIA LEOPOLDINA; 177.864 
2015;AL;ALAGOAS;2702108;COLONIA LEOPOLDINA; 219.758 
2016;AL;ALAGOAS;2702108;COLONIA LEOPOLDINA; 227.030 
2017;AL;ALAGOAS;2702108;COLONIA LEOPOLDINA; 252.184 
2018;AL;ALAGOAS;2702108;COLONIA LEOPOLDINA; 257.649 
2019;AL;ALAGOAS;2702108;COLONIA LEOPOLDINA; 263.536 
2020;AL;ALAGOAS;2702108;COLONIA LEOPOLDINA; 368.440 
2021;AL;ALAGOAS;2702108;COLONIA LEOPOLDINA; 397.369 
2010;AL;ALAGOAS;2702207;COQUEIRO SECO; 25.725 
2011;AL;ALAGOAS;2702207;COQUEIRO SECO; 23.517 
2012;AL;ALAGOAS;2702207;COQUEIRO SECO; 32.081 
2013;AL;ALAGOAS;2702207;COQUEIRO SECO; 47.740 
2014;AL;ALAGOAS;2702207;COQUEIRO SECO; 47.688 
2015;AL;ALAGOAS;2702207;COQUEIRO SECO; 49.735 
2016;AL;ALAGOAS;2702207;COQUEIRO SECO; 61.270 
2017;AL;ALAGOAS;2702207;COQUEIRO SECO; 67.040 
2018;AL;ALAGOAS;2702207;COQUEIRO SECO; 69.025 
2019;AL;ALAGOAS;2702207;COQUEIRO SECO; 74.803 
2020;AL;ALAGOAS;2702207;COQUEIRO SECO; 77.822 
2021;AL;ALAGOAS;2702207;COQUEIRO SECO; 96.036 
2010;AL;ALAGOAS;2702306;CORURIPE; 703.927 
2011;AL;ALAGOAS;2702306;CORURIPE; 1.053.432 
2012;AL;ALAGOAS;2702306;CORURIPE; 886.604 
2013;AL;ALAGOAS;2702306;CORURIPE; 1.035.988 
2014;AL;ALAGOAS;2702306;CORURIPE; 1.067.009 
2015;AL;ALAGOAS;2702306;CORURIPE; 1.240.701 
2016;AL;ALAGOAS;2702306;CORURIPE; 1.469.182 
2017;AL;ALAGOAS;2702306;CORURIPE; 1.376.189 
2018;AL;ALAGOAS;2702306;CORURIPE; 1.272.690 
2019;AL;ALAGOAS;2702306;CORURIPE; 1.401.650 
2020;AL;ALAGOAS;2702306;CORURIPE; 1.734.702 
2021;AL;ALAGOAS;2702306;CORURIPE; 1.782.442 
2010;AL;ALAGOAS;2702355;CRAIBAS; 105.616 
2011;AL;ALAGOAS;2702355;CRAIBAS; 100.545 
2012;AL;ALAGOAS;2702355;CRAIBAS; 138.003 
2013;AL;ALAGOAS;2702355;CRAIBAS; 118.969 
2014;AL;ALAGOAS;2702355;CRAIBAS; 130.036 
2015;AL;ALAGOAS;2702355;CRAIBAS; 183.369 
2016;AL;ALAGOAS;2702355;CRAIBAS; 155.918 
2017;AL;ALAGOAS;2702355;CRAIBAS; 196.579 
2018;AL;ALAGOAS;2702355;CRAIBAS; 217.099 
2019;AL;ALAGOAS;2702355;CRAIBAS; 248.592 
2020;AL;ALAGOAS;2702355;CRAIBAS; 316.005 
2021;AL;ALAGOAS;2702355;CRAIBAS; 480.702 
2010;AL;ALAGOAS;2702405;DELMIRO GOUVEIA; 343.733 
2011;AL;ALAGOAS;2702405;DELMIRO GOUVEIA; 466.650 
2012;AL;ALAGOAS;2702405;DELMIRO GOUVEIA; 519.068 
2013;AL;ALAGOAS;2702405;DELMIRO GOUVEIA; 478.098 
2014;AL;ALAGOAS;2702405;DELMIRO GOUVEIA; 479.379 
2015;AL;ALAGOAS;2702405;DELMIRO GOUVEIA; 486.192 
2016;AL;ALAGOAS;2702405;DELMIRO GOUVEIA; 457.368 
2017;AL;ALAGOAS;2702405;DELMIRO GOUVEIA; 475.706 
2018;AL;ALAGOAS;2702405;DELMIRO GOUVEIA; 519.436 
2019;AL;ALAGOAS;2702405;DELMIRO GOUVEIA; 571.343 
2020;AL;ALAGOAS;2702405;DELMIRO GOUVEIA; 620.871 
2021;AL;ALAGOAS;2702405;DELMIRO GOUVEIA; 673.800 
2010;AL;ALAGOAS;2702504;DOIS RIACHOS; 38.292 
2011;AL;ALAGOAS;2702504;DOIS RIACHOS; 44.396 
2012;AL;ALAGOAS;2702504;DOIS RIACHOS; 44.774 
2013;AL;ALAGOAS;2702504;DOIS RIACHOS; 55.688 
2014;AL;ALAGOAS;2702504;DOIS RIACHOS; 57.866 
2015;AL;ALAGOAS;2702504;DOIS RIACHOS; 66.858 
2016;AL;ALAGOAS;2702504;DOIS RIACHOS; 69.888 
2017;AL;ALAGOAS;2702504;DOIS RIACHOS; 77.918 
2018;AL;ALAGOAS;2702504;DOIS RIACHOS; 73.701 
2019;AL;ALAGOAS;2702504;DOIS RIACHOS; 77.901 
2020;AL;ALAGOAS;2702504;DOIS RIACHOS; 86.014 
2021;AL;ALAGOAS;2702504;DOIS RIACHOS; 105.248 
2010;AL;ALAGOAS;2702553;ESTRELA DE ALAGOAS; 57.879 
2011;AL;ALAGOAS;2702553;ESTRELA DE ALAGOAS; 65.937 
2012;AL;ALAGOAS;2702553;ESTRELA DE ALAGOAS; 69.186 
2013;AL;ALAGOAS;2702553;ESTRELA DE ALAGOAS; 79.613 
2014;AL;ALAGOAS;2702553;ESTRELA DE ALAGOAS; 86.360 
2015;AL;ALAGOAS;2702553;ESTRELA DE ALAGOAS; 94.368 
2016;AL;ALAGOAS;2702553;ESTRELA DE ALAGOAS; 98.663 
2017;AL;ALAGOAS;2702553;ESTRELA DE ALAGOAS; 104.607 
2018;AL;ALAGOAS;2702553;ESTRELA DE ALAGOAS; 116.202 
2019;AL;ALAGOAS;2702553;ESTRELA DE ALAGOAS; 116.730 
2020;AL;ALAGOAS;2702553;ESTRELA DE ALAGOAS; 126.880 
2021;AL;ALAGOAS;2702553;ESTRELA DE ALAGOAS; 154.329 
2010;AL;ALAGOAS;2702603;FEIRA GRANDE; 95.294 
2011;AL;ALAGOAS;2702603;FEIRA GRANDE; 95.709 
2012;AL;ALAGOAS;2702603;FEIRA GRANDE; 126.457 
2013;AL;ALAGOAS;2702603;FEIRA GRANDE; 133.838 
2014;AL;ALAGOAS;2702603;FEIRA GRANDE; 143.314 
2015;AL;ALAGOAS;2702603;FEIRA GRANDE; 172.527 
2016;AL;ALAGOAS;2702603;FEIRA GRANDE; 182.496 
2017;AL;ALAGOAS;2702603;FEIRA GRANDE; 284.595 
2018;AL;ALAGOAS;2702603;FEIRA GRANDE; 324.947 
2019;AL;ALAGOAS;2702603;FEIRA GRANDE; 328.283 
2020;AL;ALAGOAS;2702603;FEIRA GRANDE; 350.120 
2021;AL;ALAGOAS;2702603;FEIRA GRANDE; 427.545 
2010;AL;ALAGOAS;2702702;FELIZ DESERTO; 67.862 
2011;AL;ALAGOAS;2702702;FELIZ DESERTO; 88.766 
2012;AL;ALAGOAS;2702702;FELIZ DESERTO; 70.228 
2013;AL;ALAGOAS;2702702;FELIZ DESERTO; 102.874 
2014;AL;ALAGOAS;2702702;FELIZ DESERTO; 76.865 
2015;AL;ALAGOAS;2702702;FELIZ DESERTO; 86.503 
2016;AL;ALAGOAS;2702702;FELIZ DESERTO; 107.823 
2017;AL;ALAGOAS;2702702;FELIZ DESERTO; 108.823 
2018;AL;ALAGOAS;2702702;FELIZ DESERTO; 125.353 
2019;AL;ALAGOAS;2702702;FELIZ DESERTO; 102.975 
2020;AL;ALAGOAS;2702702;FELIZ DESERTO; 126.836 
2021;AL;ALAGOAS;2702702;FELIZ DESERTO; 164.023 
2010;AL;ALAGOAS;2702801;FLEXEIRAS; 64.962 
2011;AL;ALAGOAS;2702801;FLEXEIRAS; 64.991 
2012;AL;ALAGOAS;2702801;FLEXEIRAS; 63.955 
2013;AL;ALAGOAS;2702801;FLEXEIRAS; 76.129 
2014;AL;ALAGOAS;2702801;FLEXEIRAS; 91.505 
2015;AL;ALAGOAS;2702801;FLEXEIRAS; 99.087 
2016;AL;ALAGOAS;2702801;FLEXEIRAS; 118.835 
2017;AL;ALAGOAS;2702801;FLEXEIRAS; 175.287 
2018;AL;ALAGOAS;2702801;FLEXEIRAS; 144.362 
2019;AL;ALAGOAS;2702801;FLEXEIRAS; 213.006 
2020;AL;ALAGOAS;2702801;FLEXEIRAS; 269.903 
2021;AL;ALAGOAS;2702801;FLEXEIRAS; 297.765 
2010;AL;ALAGOAS;2702900;GIRAU DO PONCIANO; 161.139 
2011;AL;ALAGOAS;2702900;GIRAU DO PONCIANO; 160.011 
2012;AL;ALAGOAS;2702900;GIRAU DO PONCIANO; 227.338 
2013;AL;ALAGOAS;2702900;GIRAU DO PONCIANO; 219.086 
2014;AL;ALAGOAS;2702900;GIRAU DO PONCIANO; 229.845 
2015;AL;ALAGOAS;2702900;GIRAU DO PONCIANO; 263.217 
2016;AL;ALAGOAS;2702900;GIRAU DO PONCIANO; 288.959 
2017;AL;ALAGOAS;2702900;GIRAU DO PONCIANO; 322.917 
2018;AL;ALAGOAS;2702900;GIRAU DO PONCIANO; 343.756 
2019;AL;ALAGOAS;2702900;GIRAU DO PONCIANO; 380.191 
2020;AL;ALAGOAS;2702900;GIRAU DO PONCIANO; 481.235 
2021;AL;ALAGOAS;2702900;GIRAU DO PONCIANO; 549.523 
2010;AL;ALAGOAS;2703007;IBATEGUARA; 76.484 
2011;AL;ALAGOAS;2703007;IBATEGUARA; 63.268 
2012;AL;ALAGOAS;2703007;IBATEGUARA; 74.504 
2013;AL;ALAGOAS;2703007;IBATEGUARA; 95.552 
2014;AL;ALAGOAS;2703007;IBATEGUARA; 107.752 
2015;AL;ALAGOAS;2703007;IBATEGUARA; 119.308 
2016;AL;ALAGOAS;2703007;IBATEGUARA; 122.426 
2017;AL;ALAGOAS;2703007;IBATEGUARA; 140.477 
2018;AL;ALAGOAS;2703007;IBATEGUARA; 134.665 
2019;AL;ALAGOAS;2703007;IBATEGUARA; 142.828 
2020;AL;ALAGOAS;2703007;IBATEGUARA; 146.332 
2021;AL;ALAGOAS;2703007;IBATEGUARA; 196.463 
2010;AL;ALAGOAS;2703106;IGACI; 104.989 
2011;AL;ALAGOAS;2703106;IGACI; 116.705 
2012;AL;ALAGOAS;2703106;IGACI; 129.467 
2013;AL;ALAGOAS;2703106;IGACI; 155.223 
2014;AL;ALAGOAS;2703106;IGACI; 147.980 
2015;AL;ALAGOAS;2703106;IGACI; 161.950 
2016;AL;ALAGOAS;2703106;IGACI; 167.031 
2017;AL;ALAGOAS;2703106;IGACI; 181.926 
2018;AL;ALAGOAS;2703106;IGACI; 197.218 
2019;AL;ALAGOAS;2703106;IGACI; 218.611 
2020;AL;ALAGOAS;2703106;IGACI; 262.742 
2021;AL;ALAGOAS;2703106;IGACI; 311.914 
2010;AL;ALAGOAS;2703205;IGREJA NOVA; 175.263 
2011;AL;ALAGOAS;2703205;IGREJA NOVA; 261.247 
2012;AL;ALAGOAS;2703205;IGREJA NOVA; 283.289 
2013;AL;ALAGOAS;2703205;IGREJA NOVA; 294.400 
2014;AL;ALAGOAS;2703205;IGREJA NOVA; 308.680 
2015;AL;ALAGOAS;2703205;IGREJA NOVA; 341.475 
2016;AL;ALAGOAS;2703205;IGREJA NOVA; 332.172 
2017;AL;ALAGOAS;2703205;IGREJA NOVA; 384.927 
2018;AL;ALAGOAS;2703205;IGREJA NOVA; 350.831 
2019;AL;ALAGOAS;2703205;IGREJA NOVA; 385.218 
2020;AL;ALAGOAS;2703205;IGREJA NOVA; 438.109 
2021;AL;ALAGOAS;2703205;IGREJA NOVA; 571.817 
2010;AL;ALAGOAS;2703304;INHAPI; 61.240 
2011;AL;ALAGOAS;2703304;INHAPI; 68.298 
2012;AL;ALAGOAS;2703304;INHAPI; 110.902 
2013;AL;ALAGOAS;2703304;INHAPI; 89.152 
2014;AL;ALAGOAS;2703304;INHAPI; 95.001 
2015;AL;ALAGOAS;2703304;INHAPI; 103.259 
2016;AL;ALAGOAS;2703304;INHAPI; 104.840 
2017;AL;ALAGOAS;2703304;INHAPI; 112.130 
2018;AL;ALAGOAS;2703304;INHAPI; 117.784 
2019;AL;ALAGOAS;2703304;INHAPI; 131.983 
2020;AL;ALAGOAS;2703304;INHAPI; 141.139 
2021;AL;ALAGOAS;2703304;INHAPI; 174.741 
2010;AL;ALAGOAS;2703403;JACARE DOS HOMENS; 29.607 
2011;AL;ALAGOAS;2703403;JACARE DOS HOMENS; 32.513 
2012;AL;ALAGOAS;2703403;JACARE DOS HOMENS; 39.086 
2013;AL;ALAGOAS;2703403;JACARE DOS HOMENS; 36.973 
2014;AL;ALAGOAS;2703403;JACARE DOS HOMENS; 35.622 
2015;AL;ALAGOAS;2703403;JACARE DOS HOMENS; 45.169 
2016;AL;ALAGOAS;2703403;JACARE DOS HOMENS; 45.865 
2017;AL;ALAGOAS;2703403;JACARE DOS HOMENS; 52.055 
2018;AL;ALAGOAS;2703403;JACARE DOS HOMENS; 46.268 
2019;AL;ALAGOAS;2703403;JACARE DOS HOMENS; 52.977 
2020;AL;ALAGOAS;2703403;JACARE DOS HOMENS; 63.505 
2021;AL;ALAGOAS;2703403;JACARE DOS HOMENS; 74.940 
2010;AL;ALAGOAS;2703502;JACUIPE; 45.266 
2011;AL;ALAGOAS;2703502;JACUIPE; 48.343 
2012;AL;ALAGOAS;2703502;JACUIPE; 45.162 
2013;AL;ALAGOAS;2703502;JACUIPE; 53.849 
2014;AL;ALAGOAS;2703502;JACUIPE; 79.742 
2015;AL;ALAGOAS;2703502;JACUIPE; 62.443 
2016;AL;ALAGOAS;2703502;JACUIPE; 65.877 
2017;AL;ALAGOAS;2703502;JACUIPE; 171.513 
2018;AL;ALAGOAS;2703502;JACUIPE; 171.437 
2019;AL;ALAGOAS;2703502;JACUIPE; 163.303 
2020;AL;ALAGOAS;2703502;JACUIPE; 153.501 
2021;AL;ALAGOAS;2703502;JACUIPE; 194.514 
2010;AL;ALAGOAS;2703601;JAPARATINGA; 45.971 
2011;AL;ALAGOAS;2703601;JAPARATINGA; 55.678 
2012;AL;ALAGOAS;2703601;JAPARATINGA; 53.385 
2013;AL;ALAGOAS;2703601;JAPARATINGA; 100.051 
2014;AL;ALAGOAS;2703601;JAPARATINGA; 91.824 
2015;AL;ALAGOAS;2703601;JAPARATINGA; 98.715 
2016;AL;ALAGOAS;2703601;JAPARATINGA; 110.822 
2017;AL;ALAGOAS;2703601;JAPARATINGA; 159.426 
2018;AL;ALAGOAS;2703601;JAPARATINGA; 161.307 
2019;AL;ALAGOAS;2703601;JAPARATINGA; 174.950 
2020;AL;ALAGOAS;2703601;JAPARATINGA; 181.455 
2021;AL;ALAGOAS;2703601;JAPARATINGA; 251.980 
2010;AL;ALAGOAS;2703700;JARAMATAIA; 24.916 
2011;AL;ALAGOAS;2703700;JARAMATAIA; 27.525 
2012;AL;ALAGOAS;2703700;JARAMATAIA; 28.939 
2013;AL;ALAGOAS;2703700;JARAMATAIA; 34.765 
2014;AL;ALAGOAS;2703700;JARAMATAIA; 36.070 
2015;AL;ALAGOAS;2703700;JARAMATAIA; 43.193 
2016;AL;ALAGOAS;2703700;JARAMATAIA; 43.050 
2017;AL;ALAGOAS;2703700;JARAMATAIA; 53.735 
2018;AL;ALAGOAS;2703700;JARAMATAIA; 52.962 
2019;AL;ALAGOAS;2703700;JARAMATAIA; 52.941 
2020;AL;ALAGOAS;2703700;JARAMATAIA; 61.983 
2021;AL;ALAGOAS;2703700;JARAMATAIA; 77.882 
2010;AL;ALAGOAS;2703759;JEQUIA DA PRAIA; 149.850 
2011;AL;ALAGOAS;2703759;JEQUIA DA PRAIA; 210.466 
2012;AL;ALAGOAS;2703759;JEQUIA DA PRAIA; 192.569 
2013;AL;ALAGOAS;2703759;JEQUIA DA PRAIA; 199.530 
2014;AL;ALAGOAS;2703759;JEQUIA DA PRAIA; 215.019 
2015;AL;ALAGOAS;2703759;JEQUIA DA PRAIA; 204.413 
2016;AL;ALAGOAS;2703759;JEQUIA DA PRAIA; 225.847 
2017;AL;ALAGOAS;2703759;JEQUIA DA PRAIA; 249.216 
2018;AL;ALAGOAS;2703759;JEQUIA DA PRAIA; 209.525 
2019;AL;ALAGOAS;2703759;JEQUIA DA PRAIA; 254.848 
2020;AL;ALAGOAS;2703759;JEQUIA DA PRAIA; 283.373 
2021;AL;ALAGOAS;2703759;JEQUIA DA PRAIA; 381.989 
2010;AL;ALAGOAS;2703809;JOAQUIM GOMES; 94.887 
2011;AL;ALAGOAS;2703809;JOAQUIM GOMES; 84.680 
2012;AL;ALAGOAS;2703809;JOAQUIM GOMES; 93.298 
2013;AL;ALAGOAS;2703809;JOAQUIM GOMES; 117.418 
2014;AL;ALAGOAS;2703809;JOAQUIM GOMES; 128.941 
2015;AL;ALAGOAS;2703809;JOAQUIM GOMES; 146.176 
2016;AL;ALAGOAS;2703809;JOAQUIM GOMES; 227.526 
2017;AL;ALAGOAS;2703809;JOAQUIM GOMES; 315.272 
2018;AL;ALAGOAS;2703809;JOAQUIM GOMES; 261.104 
2019;AL;ALAGOAS;2703809;JOAQUIM GOMES; 341.902 
2020;AL;ALAGOAS;2703809;JOAQUIM GOMES; 338.304 
2021;AL;ALAGOAS;2703809;JOAQUIM GOMES; 520.955 
2010;AL;ALAGOAS;2703908;JUNDIA; 28.731 
2011;AL;ALAGOAS;2703908;JUNDIA; 33.415 
2012;AL;ALAGOAS;2703908;JUNDIA; 30.716 
2013;AL;ALAGOAS;2703908;JUNDIA; 33.660 
2014;AL;ALAGOAS;2703908;JUNDIA; 37.829 
2015;AL;ALAGOAS;2703908;JUNDIA; 39.422 
2016;AL;ALAGOAS;2703908;JUNDIA; 44.149 
2017;AL;ALAGOAS;2703908;JUNDIA; 45.591 
2018;AL;ALAGOAS;2703908;JUNDIA; 46.351 
2019;AL;ALAGOAS;2703908;JUNDIA; 47.368 
2020;AL;ALAGOAS;2703908;JUNDIA; 44.205 
2021;AL;ALAGOAS;2703908;JUNDIA; 54.787 
2010;AL;ALAGOAS;2704005;JUNQUEIRO; 138.333 
2011;AL;ALAGOAS;2704005;JUNQUEIRO; 170.285 
2012;AL;ALAGOAS;2704005;JUNQUEIRO; 171.676 
2013;AL;ALAGOAS;2704005;JUNQUEIRO; 203.588 
2014;AL;ALAGOAS;2704005;JUNQUEIRO; 203.403 
2015;AL;ALAGOAS;2704005;JUNQUEIRO; 277.422 
2016;AL;ALAGOAS;2704005;JUNQUEIRO; 368.925 
2017;AL;ALAGOAS;2704005;JUNQUEIRO; 353.682 
2018;AL;ALAGOAS;2704005;JUNQUEIRO; 316.730 
2019;AL;ALAGOAS;2704005;JUNQUEIRO; 348.848 
2020;AL;ALAGOAS;2704005;JUNQUEIRO; 424.741 
2021;AL;ALAGOAS;2704005;JUNQUEIRO; 550.024 
2010;AL;ALAGOAS;2704104;LAGOA DA CANOA; 93.839 
2011;AL;ALAGOAS;2704104;LAGOA DA CANOA; 84.184 
2012;AL;ALAGOAS;2704104;LAGOA DA CANOA; 110.447 
2013;AL;ALAGOAS;2704104;LAGOA DA CANOA; 107.091 
2014;AL;ALAGOAS;2704104;LAGOA DA CANOA; 110.331 
2015;AL;ALAGOAS;2704104;LAGOA DA CANOA; 130.464 
2016;AL;ALAGOAS;2704104;LAGOA DA CANOA; 126.085 
2017;AL;ALAGOAS;2704104;LAGOA DA CANOA; 157.570 
2018;AL;ALAGOAS;2704104;LAGOA DA CANOA; 203.816 
2019;AL;ALAGOAS;2704104;LAGOA DA CANOA; 208.484 
2020;AL;ALAGOAS;2704104;LAGOA DA CANOA; 239.946 
2021;AL;ALAGOAS;2704104;LAGOA DA CANOA; 273.016 
2010;AL;ALAGOAS;2704203;LIMOEIRO DE ANADIA; 97.824 
2011;AL;ALAGOAS;2704203;LIMOEIRO DE ANADIA; 108.487 
2012;AL;ALAGOAS;2704203;LIMOEIRO DE ANADIA; 115.893 
2013;AL;ALAGOAS;2704203;LIMOEIRO DE ANADIA; 157.758 
2014;AL;ALAGOAS;2704203;LIMOEIRO DE ANADIA; 254.247 
2015;AL;ALAGOAS;2704203;LIMOEIRO DE ANADIA; 378.463 
2016;AL;ALAGOAS;2704203;LIMOEIRO DE ANADIA; 501.225 
2017;AL;ALAGOAS;2704203;LIMOEIRO DE ANADIA; 458.698 
2018;AL;ALAGOAS;2704203;LIMOEIRO DE ANADIA; 409.364 
2019;AL;ALAGOAS;2704203;LIMOEIRO DE ANADIA; 508.746 
2020;AL;ALAGOAS;2704203;LIMOEIRO DE ANADIA; 541.302 
2021;AL;ALAGOAS;2704203;LIMOEIRO DE ANADIA; 685.127 
2010;AL;ALAGOAS;2704302;MACEIO; 12.369.801 
2011;AL;ALAGOAS;2704302;MACEIO; 14.080.116 
2012;AL;ALAGOAS;2704302;MACEIO; 15.467.174 
2013;AL;ALAGOAS;2704302;MACEIO; 16.456.725 
2014;AL;ALAGOAS;2704302;MACEIO; 18.266.729 
2015;AL;ALAGOAS;2704302;MACEIO; 20.690.141 
2016;AL;ALAGOAS;2704302;MACEIO; 21.305.268 
2017;AL;ALAGOAS;2704302;MACEIO; 21.841.866 
2018;AL;ALAGOAS;2704302;MACEIO; 22.397.272 
2019;AL;ALAGOAS;2704302;MACEIO; 23.367.034 
2020;AL;ALAGOAS;2704302;MACEIO; 22.926.010 
2021;AL;ALAGOAS;2704302;MACEIO; 27.484.016 
2010;AL;ALAGOAS;2704401;MAJOR ISIDORO; 86.987 
2011;AL;ALAGOAS;2704401;MAJOR ISIDORO; 94.079 
2012;AL;ALAGOAS;2704401;MAJOR ISIDORO; 107.330 
2013;AL;ALAGOAS;2704401;MAJOR ISIDORO; 123.805 
2014;AL;ALAGOAS;2704401;MAJOR ISIDORO; 138.350 
2015;AL;ALAGOAS;2704401;MAJOR ISIDORO; 156.631 
2016;AL;ALAGOAS;2704401;MAJOR ISIDORO; 161.023 
2017;AL;ALAGOAS;2704401;MAJOR ISIDORO; 175.715 
